fecha_corte,vigencia,banco,tc,operaciones,monto_usd
2026-07-06,2026-07-07,BANCO SOLIDARIO,9.9700,4,93599
2026-07-06,2026-07-07,BANCO UNION,9.8300,64,180125
2026-07-07,2026-07-08,BANCO BISA,9.7300,2,4771
2026-07-07,2026-07-08,BANCO BISA,9.7500,2,1524
2026-07-07,2026-07-08,BANCO BISA,9.7900,37,56928
2026-07-07,2026-07-08,BANCO BISA,9.8000,3,24851
2026-07-07,2026-07-08,BANCO BISA,9.8700,1,62538
2026-07-07,2026-07-08,BANCO BISA,9.8900,10,305472
2026-07-07,2026-07-08,BANCO BISA,9.9400,1,493713
2026-07-07,2026-07-08,BANCO BISA,9.9500,4,1672238
2026-07-07,2026-07-08,BANCO BISA,9.9800,1,1020000
2026-07-07,2026-07-08,BANCO BISA,10.0000,2,649900
2026-07-07,2026-07-08,BANCO BISA,10.0200,1,999960
2026-07-07,2026-07-08,BANCO BISA,10.0500,1,500000
2026-07-07,2026-07-08,BANCO DE CRÉDITO,9.7900,15,28166
2026-07-07,2026-07-08,BANCO DE CRÉDITO,9.8500,1,148543
2026-07-07,2026-07-08,BANCO DE CRÉDITO,9.8990,1,58615
2026-07-07,2026-07-08,BANCO DE CRÉDITO,9.9000,1,303030
2026-07-07,2026-07-08,BANCO DE CRÉDITO,9.9500,1,180000
2026-07-07,2026-07-08,BANCO DE CRÉDITO,9.9700,1,99945
2026-07-07,2026-07-08,BANCO DE LA NACIÓN ARGENTINA,9.7900,10,23805
2026-07-07,2026-07-08,BANCO DE LA NACIÓN ARGENTINA,9.8900,1,9659
2026-07-07,2026-07-08,BANCO ECONÓMICO,9.4900,25,33885
2026-07-07,2026-07-08,BANCO ECONÓMICO,9.7900,1,3915
2026-07-07,2026-07-08,BANCO ECONÓMICO,9.9500,1,299120
2026-07-07,2026-07-08,BANCO ECONÓMICO,9.9800,1,500000
2026-07-07,2026-07-08,BANCO ECONÓMICO,10.0500,1,500000
2026-07-07,2026-07-08,BANCO FIE,9.7900,25,14763
2026-07-07,2026-07-08,BANCO FORTALEZA,9.8900,2,200
2026-07-07,2026-07-08,BANCO GANADERO,9.6000,1,43754
2026-07-07,2026-07-08,BANCO GANADERO,9.6300,5,43290
2026-07-07,2026-07-08,BANCO GANADERO,9.6900,137,44202
2026-07-07,2026-07-08,BANCO GANADERO,9.6934,1,4
2026-07-07,2026-07-08,BANCO GANADERO,9.7000,248,296354
2026-07-07,2026-07-08,BANCO GANADERO,9.7300,76,1173281
2026-07-07,2026-07-08,BANCO GANADERO,9.8900,59,250063
2026-07-07,2026-07-08,BANCO GANADERO,9.9001,1,391
2026-07-07,2026-07-08,BANCO GANADERO,9.9296,1,68
2026-07-07,2026-07-08,BANCO GANADERO,9.9300,5,301552
2026-07-07,2026-07-08,BANCO GANADERO,9.9400,1,299982
2026-07-07,2026-07-08,BANCO GANADERO,9.9800,2,494208
2026-07-07,2026-07-08,BANCO GANADERO,10.0000,3,1646671
2026-07-07,2026-07-08,BANCO GANADERO,10.0600,1,431808
2026-07-07,2026-07-08,BANCO GANADERO,10.1100,3,600000
2026-07-07,2026-07-08,BANCO GANADERO,10.1600,1,649975
2026-07-07,2026-07-08,BANCO MERCANTIL SANTA CRUZ,9.6800,1,0
2026-07-07,2026-07-08,BANCO MERCANTIL SANTA CRUZ,9.6900,138,39464
2026-07-07,2026-07-08,BANCO MERCANTIL SANTA CRUZ,9.8900,1,292
2026-07-07,2026-07-08,BANCO MERCANTIL SANTA CRUZ,10.0200,1,1001429
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.7300,1,20
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.7500,2,1750
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.7900,2,10616
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.8000,1,939
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.8800,1,14947
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.8900,148,421862
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.9000,1,2999975
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.9300,1,99975
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,9.9400,1,1108125
2026-07-07,2026-07-08,BANCO NACIONAL DE BOLIVIA,10.1300,1,1199975
2026-07-07,2026-07-08,BANCO PRODEM,9.7300,1,1
2026-07-07,2026-07-08,BANCO PRODEM,9.7900,8,13866
2026-07-07,2026-07-08,BANCO PYME DE LA COMUNIDAD,9.8900,1,2000
2026-07-07,2026-07-08,BANCO PYME ECOFUTURO,9.4900,3,107
2026-07-07,2026-07-08,BANCO SOLIDARIO,9.4000,11,20294
2026-07-07,2026-07-08,BANCO SOLIDARIO,9.9500,2,109900
2026-07-07,2026-07-08,BANCO SOLIDARIO,9.9620,1,499905
2026-07-07,2026-07-08,BANCO SOLIDARIO,9.9700,1,6116
2026-07-07,2026-07-08,BANCO SOLIDARIO,9.9800,3,1579970
2026-07-07,2026-07-08,BANCO SOLIDARIO,10.0000,1,199983
2026-07-07,2026-07-08,BANCO SOLIDARIO,10.0500,1,97105
2026-07-07,2026-07-08,BANCO UNION,9.8900,79,159336
2026-07-08,2026-07-09,BANCO BISA,9.7900,1,242
2026-07-08,2026-07-09,BANCO BISA,9.8600,55,224706
2026-07-08,2026-07-09,BANCO BISA,9.8700,1,34660
2026-07-08,2026-07-09,BANCO BISA,9.8800,2,2288
2026-07-08,2026-07-09,BANCO BISA,9.8900,1,39620
2026-07-08,2026-07-09,BANCO BISA,9.9000,2,108822
2026-07-08,2026-07-09,BANCO BISA,9.9100,1,70000
2026-07-08,2026-07-09,BANCO BISA,9.9600,10,354128
2026-07-08,2026-07-09,BANCO BISA,10.0000,3,767287
2026-07-08,2026-07-09,BANCO BISA,10.0600,2,207875
2026-07-08,2026-07-09,BANCO BISA,10.1000,3,246999
2026-07-08,2026-07-09,BANCO BISA,10.1600,2,523491
2026-07-08,2026-07-09,BANCO BISA,10.1850,1,100000
2026-07-08,2026-07-09,BANCO BISA,10.2550,1,1000000
2026-07-08,2026-07-09,BANCO DE CRÉDITO,9.8600,12,7752
2026-07-08,2026-07-09,BANCO DE CRÉDITO,9.9600,2,362603
2026-07-08,2026-07-09,BANCO DE CRÉDITO,10.1000,3,499444
2026-07-08,2026-07-09,BANCO DE CRÉDITO,10.1500,6,394967
2026-07-08,2026-07-09,BANCO DE LA NACIÓN ARGENTINA,9.8600,10,3320
2026-07-08,2026-07-09,BANCO ECONÓMICO,9.5600,15,3236
2026-07-08,2026-07-09,BANCO ECONÓMICO,9.9600,2,32097
2026-07-08,2026-07-09,BANCO FIE,9.8600,22,12445
2026-07-08,2026-07-09,BANCO FORTALEZA,9.8900,1,125000
2026-07-08,2026-07-09,BANCO FORTALEZA,10.1500,1,300000
2026-07-08,2026-07-09,BANCO GANADERO,9.6000,1,16886
2026-07-08,2026-07-09,BANCO GANADERO,9.6300,1,27213
2026-07-08,2026-07-09,BANCO GANADERO,9.6600,1,36855
2026-07-08,2026-07-09,BANCO GANADERO,9.6900,4,20
2026-07-08,2026-07-09,BANCO GANADERO,9.7000,34,27902
2026-07-08,2026-07-09,BANCO GANADERO,9.7300,2,250203
2026-07-08,2026-07-09,BANCO GANADERO,9.7600,232,1510509
2026-07-08,2026-07-09,BANCO GANADERO,9.9600,2,17
2026-07-08,2026-07-09,BANCO GANADERO,9.9603,2,37
2026-07-08,2026-07-09,BANCO GANADERO,9.9649,1,1
2026-07-08,2026-07-09,BANCO GANADERO,9.9900,3,94
2026-07-08,2026-07-09,BANCO GANADERO,10.0000,1,150000
2026-07-08,2026-07-09,BANCO GANADERO,10.0300,1,184529
2026-07-08,2026-07-09,BANCO GANADERO,10.0500,1,400000
2026-07-08,2026-07-09,BANCO GANADERO,10.1000,2,1977845
2026-07-08,2026-07-09,BANCO GANADERO,10.2410,1,1500000
2026-07-08,2026-07-09,BANCO GANADERO,10.2500,1,500000
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,9.7600,145,278412
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,9.9600,2,7042
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,9.9700,1,41340
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,10.0200,3,3093065
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,10.0600,4,560000
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,10.2500,1,1000000
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,10.2650,3,1659895
2026-07-08,2026-07-09,BANCO MERCANTIL SANTA CRUZ,10.3490,3,5000000
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,9.5000,1,150000
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,9.7600,1,51
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,9.8000,4,2990
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,9.8600,87,258331
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,9.9500,105,2812505
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,9.9600,3,6501
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,10.0000,2,
2026-07-08,2026-07-09,BANCO NACIONAL DE BOLIVIA,10.0700,1,375918
2026-07-08,2026-07-09,BANCO PRODEM,9.8600,13,57246
2026-07-08,2026-07-09,BANCO PYME DE LA COMUNIDAD,9.9600,3,1101
2026-07-08,2026-07-09,BANCO PYME ECOFUTURO,9.5600,3,422
2026-07-08,2026-07-09,BANCO SOLIDARIO,9.2700,1,150000
2026-07-08,2026-07-09,BANCO SOLIDARIO,9.4600,22,8026
2026-07-08,2026-07-09,BANCO SOLIDARIO,9.8000,6,4752
2026-07-08,2026-07-09,BANCO SOLIDARIO,9.9600,1,29900
2026-07-08,2026-07-09,BANCO SOLIDARIO,9.9800,2,150000
2026-07-08,2026-07-09,BANCO SOLIDARIO,10.0500,1,13905
2026-07-08,2026-07-09,BANCO SOLIDARIO,10.0700,1,113600
2026-07-08,2026-07-09,BANCO SOLIDARIO,10.1750,1,129288
2026-07-08,2026-07-09,BANCO SOLIDARIO,10.3050,1,499880
2026-07-08,2026-07-09,BANCO UNION,9.9600,68,47994
2026-07-09,2026-07-10,BANCO BISA,9.9000,5,14540
2026-07-09,2026-07-10,BANCO BISA,9.9500,6,12440
2026-07-09,2026-07-10,BANCO BISA,9.9650,2,120000
2026-07-09,2026-07-10,BANCO BISA,10.0000,24,29036
2026-07-09,2026-07-10,BANCO BISA,10.1000,4,174304
2026-07-09,2026-07-10,BANCO BISA,10.1500,4,566740
2026-07-09,2026-07-10,BANCO BISA,10.2200,1,189280
2026-07-09,2026-07-10,BANCO BISA,10.2500,2,1195675
2026-07-09,2026-07-10,BANCO BISA,10.2800,1,600000
2026-07-09,2026-07-10,BANCO BISA,10.3000,1,1000000
2026-07-09,2026-07-10,BANCO DE CRÉDITO,9.8600,1,166
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.0000,33,178225
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.0500,3,239883
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.1000,3,527840
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.1600,2,251336
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.1900,1,5000
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.2000,1,15850
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.2500,1,200000
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.2550,1,1000000
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.2700,4,480000
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.3000,2,1000619
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.3800,1,938394
2026-07-09,2026-07-10,BANCO DE CRÉDITO,10.4000,1,350000
2026-07-09,2026-07-10,BANCO DE LA NACIÓN ARGENTINA,10.0000,8,2932
2026-07-09,2026-07-10,BANCO ECONÓMICO,10.0000,31,14520
2026-07-09,2026-07-10,BANCO ECONÓMICO,10.1000,1,36232
2026-07-09,2026-07-10,BANCO ECONÓMICO,10.1700,1,100000
2026-07-09,2026-07-10,BANCO ECONÓMICO,10.2000,1,70000
2026-07-09,2026-07-10,BANCO ECONÓMICO,10.2500,1,74000
2026-07-09,2026-07-10,BANCO ECONÓMICO,10.2700,1,30000
2026-07-09,2026-07-10,BANCO ECONÓMICO,10.2800,1,400000
2026-07-09,2026-07-10,BANCO FIE,10.0000,14,31651
2026-07-09,2026-07-10,BANCO FORTALEZA,7.5000,2,1814
2026-07-09,2026-07-10,BANCO GANADERO,9.6000,1,3003
2026-07-09,2026-07-10,BANCO GANADERO,9.6300,1,15301
2026-07-09,2026-07-10,BANCO GANADERO,9.7000,1,10209
2026-07-09,2026-07-10,BANCO GANADERO,9.7300,4,270172
2026-07-09,2026-07-10,BANCO GANADERO,9.7600,4,168
2026-07-09,2026-07-10,BANCO GANADERO,9.8400,41,823895
2026-07-09,2026-07-10,BANCO GANADERO,9.9000,132,70774
2026-07-09,2026-07-10,BANCO GANADERO,9.9850,1,50000
2026-07-09,2026-07-10,BANCO GANADERO,9.9900,1,49280
2026-07-09,2026-07-10,BANCO GANADERO,10.0600,2,4
2026-07-09,2026-07-10,BANCO GANADERO,10.1000,84,405809
2026-07-09,2026-07-10,BANCO GANADERO,10.2000,2,200000
2026-07-09,2026-07-10,BANCO GANADERO,10.2530,1,1500000
2026-07-09,2026-07-10,BANCO GANADERO,10.3000,1,200000
2026-07-09,2026-07-10,BANCO GANADERO,10.4500,1,505669
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,9.9000,103,64353
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.0600,2,500000
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.1000,1,100000
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.1500,2,252327
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.2500,20,459053
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.2600,1,3008543
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.3300,1,3000128
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.3400,2,2500000
2026-07-09,2026-07-10,BANCO MERCANTIL SANTA CRUZ,10.5500,1,47
2026-07-09,2026-07-10,BANCO NACIONAL DE BOLIVIA,10.0000,90,430494
2026-07-09,2026-07-10,BANCO NACIONAL DE BOLIVIA,10.0900,119,136505
2026-07-09,2026-07-10,BANCO NACIONAL DE BOLIVIA,10.1000,4,1600660
2026-07-09,2026-07-10,BANCO NACIONAL DE BOLIVIA,10.2300,1,1499975
2026-07-09,2026-07-10,BANCO PRODEM,10.0000,15,70219
2026-07-09,2026-07-10,BANCO PYME DE LA COMUNIDAD,10.1000,4,570
2026-07-09,2026-07-10,BANCO PYME ECOFUTURO,9.7000,1,10
2026-07-09,2026-07-10,BANCO SOLIDARIO,9.6000,24,9897
2026-07-09,2026-07-10,BANCO SOLIDARIO,9.9300,1,13333
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.0000,1,36061
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.0500,4,39182
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.1000,2,41743
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.1800,1,299905
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.1810,1,300000
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.2000,1,11429
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.4700,2,479810
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.4900,2,300000
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.5000,1,99880
2026-07-09,2026-07-10,BANCO SOLIDARIO,10.5500,1,499905
2026-07-09,2026-07-10,BANCO UNION,10.1000,80,59816
2026-07-10,2026-07-13,BANCO BISA,9.9000,10,56371
2026-07-10,2026-07-13,BANCO BISA,9.9500,4,4686
2026-07-10,2026-07-13,BANCO BISA,10.1400,44,207611
2026-07-10,2026-07-13,BANCO BISA,10.1900,2,3114
2026-07-10,2026-07-13,BANCO BISA,10.2300,1,100000
2026-07-10,2026-07-13,BANCO BISA,10.2400,4,48871
2026-07-10,2026-07-13,BANCO BISA,10.2500,4,530416
2026-07-10,2026-07-13,BANCO BISA,10.2900,3,75000
2026-07-10,2026-07-13,BANCO BISA,10.3000,4,2257939
2026-07-10,2026-07-13,BANCO BISA,10.3300,2,13000
2026-07-10,2026-07-13,BANCO BISA,10.3500,2,176010
2026-07-10,2026-07-13,BANCO BISA,10.3800,1,500000
2026-07-10,2026-07-13,BANCO BISA,10.4000,4,1379406
2026-07-10,2026-07-13,BANCO BISA,10.4200,1,100000
2026-07-10,2026-07-13,BANCO BISA,10.4800,1,698000
2026-07-10,2026-07-13,BANCO BISA,10.5000,3,1600000
2026-07-10,2026-07-13,BANCO BISA,10.5500,1,500000
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.1400,22,28888
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.1500,1,29950
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.2000,1,50000
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.2400,2,47498
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.3200,2,173695
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.3400,2,25000
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.4000,1,99930
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.5000,1,581244
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.5500,1,798448
2026-07-10,2026-07-13,BANCO DE CRÉDITO,10.6200,1,4000000
2026-07-10,2026-07-13,BANCO DE LA NACIÓN ARGENTINA,10.1400,12,3349
2026-07-10,2026-07-13,BANCO DE LA NACIÓN ARGENTINA,10.2400,4,1841
2026-07-10,2026-07-13,BANCO ECONÓMICO,10.1400,25,6394
2026-07-10,2026-07-13,BANCO ECONÓMICO,10.1500,1,500000
2026-07-10,2026-07-13,BANCO ECONÓMICO,10.5000,1,100000
2026-07-10,2026-07-13,BANCO ECONÓMICO,10.5500,1,1000000
2026-07-10,2026-07-13,BANCO ECONÓMICO,10.6000,1,399975
2026-07-10,2026-07-13,BANCO ECONÓMICO,10.6400,1,1800000
2026-07-10,2026-07-13,BANCO FIE,10.1400,10,718
2026-07-10,2026-07-13,BANCO FIE,10.2000,1,4267
2026-07-10,2026-07-13,BANCO FORTALEZA,10.2400,2,431
2026-07-10,2026-07-13,BANCO FORTALEZA,10.2700,1,48440
2026-07-10,2026-07-13,BANCO GANADERO,9.6000,1,1652
2026-07-10,2026-07-13,BANCO GANADERO,9.6300,1,22232
2026-07-10,2026-07-13,BANCO GANADERO,9.7000,2,5547
2026-07-10,2026-07-13,BANCO GANADERO,9.7300,2,274449
2026-07-10,2026-07-13,BANCO GANADERO,9.9000,3,13
2026-07-10,2026-07-13,BANCO GANADERO,9.9600,1,56285
2026-07-10,2026-07-13,BANCO GANADERO,10.0400,162,92859
2026-07-10,2026-07-13,BANCO GANADERO,10.1500,1,199948
2026-07-10,2026-07-13,BANCO GANADERO,10.2000,29,979049
2026-07-10,2026-07-13,BANCO GANADERO,10.2400,39,401960
2026-07-10,2026-07-13,BANCO GANADERO,10.3000,1,150970
2026-07-10,2026-07-13,BANCO GANADERO,10.4350,3,300000
2026-07-10,2026-07-13,BANCO GANADERO,10.6200,1,1000000
2026-07-10,2026-07-13,BANCO MERCANTIL SANTA CRUZ,10.0400,190,57504
2026-07-10,2026-07-13,BANCO MERCANTIL SANTA CRUZ,10.2400,13,267274
2026-07-10,2026-07-13,BANCO MERCANTIL SANTA CRUZ,10.2500,1,12500
2026-07-10,2026-07-13,BANCO MERCANTIL SANTA CRUZ,10.2800,1,29300
2026-07-10,2026-07-13,BANCO MERCANTIL SANTA CRUZ,10.3400,2,100000
2026-07-10,2026-07-13,BANCO MERCANTIL SANTA CRUZ,10.4500,1,334000
2026-07-10,2026-07-13,BANCO MERCANTIL SANTA CRUZ,10.6900,1,56
2026-07-10,2026-07-13,BANCO NACIONAL DE BOLIVIA,10.1000,2,9500
2026-07-10,2026-07-13,BANCO NACIONAL DE BOLIVIA,10.1400,93,585250
2026-07-10,2026-07-13,BANCO NACIONAL DE BOLIVIA,10.2000,1,3499955
2026-07-10,2026-07-13,BANCO NACIONAL DE BOLIVIA,10.2300,125,24871
2026-07-10,2026-07-13,BANCO NACIONAL DE BOLIVIA,10.2400,1,450000
2026-07-10,2026-07-13,BANCO NACIONAL DE BOLIVIA,10.2580,2,3107633
2026-07-10,2026-07-13,BANCO NACIONAL DE BOLIVIA,10.2900,1,2611715
2026-07-10,2026-07-13,BANCO PRODEM,10.1400,9,3750
2026-07-10,2026-07-13,BANCO PYME DE LA COMUNIDAD,10.2400,1,68
2026-07-10,2026-07-13,BANCO PYME ECOFUTURO,9.8400,2,112
2026-07-10,2026-07-13,BANCO SOLIDARIO,9.7300,21,2398
2026-07-10,2026-07-13,BANCO SOLIDARIO,9.8500,1,400
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.2000,3,59904
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.2400,1,25376
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.2500,2,28997
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.3500,1,13413
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.3700,1,99887
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.4000,1,39905
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.5200,1,1000000
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.5500,2,1795393
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.7100,2,499965
2026-07-10,2026-07-13,BANCO SOLIDARIO,10.7500,1,449880
2026-07-10,2026-07-13,BANCO UNION,10.2400,80,339509
2026-07-13,2026-07-14,BANCO BISA,10.1000,3,2367
2026-07-13,2026-07-14,BANCO BISA,10.3000,37,163823
2026-07-13,2026-07-14,BANCO BISA,10.3500,1,14000
2026-07-13,2026-07-14,BANCO BISA,10.4000,2,4765
2026-07-13,2026-07-14,BANCO BISA,10.4500,2,134165
2026-07-13,2026-07-14,BANCO BISA,10.5500,2,759965
2026-07-13,2026-07-14,BANCO BISA,10.5600,1,1210000
2026-07-13,2026-07-14,BANCO DE CRÉDITO,10.3000,46,129929
2026-07-13,2026-07-14,BANCO DE CRÉDITO,10.4000,1,53800
2026-07-13,2026-07-14,BANCO DE CRÉDITO,10.5000,35,73100
2026-07-13,2026-07-14,BANCO DE LA NACIÓN ARGENTINA,10.3000,15,1372
2026-07-13,2026-07-14,BANCO DE LA NACIÓN ARGENTINA,10.4000,1,1154
2026-07-13,2026-07-14,BANCO ECONÓMICO,10.3000,26,28314
2026-07-13,2026-07-14,BANCO ECONÓMICO,10.4000,2,103976
2026-07-13,2026-07-14,BANCO ECONÓMICO,10.6000,1,300000
2026-07-13,2026-07-14,BANCO FIE,10.3000,21,66249
2026-07-13,2026-07-14,BANCO FIE,10.5000,1,32431
2026-07-13,2026-07-14,BANCO FIE,10.5250,1,300000
2026-07-13,2026-07-14,BANCO FORTALEZA,10.4000,6,70
2026-07-13,2026-07-14,BANCO GANADERO,9.6000,1,440
2026-07-13,2026-07-14,BANCO GANADERO,9.6300,1,43924
2026-07-13,2026-07-14,BANCO GANADERO,9.7000,1,2755
2026-07-13,2026-07-14,BANCO GANADERO,9.7300,1,254257
2026-07-13,2026-07-14,BANCO GANADERO,9.9600,1,48988
2026-07-13,2026-07-14,BANCO GANADERO,10.2000,181,1050211
2026-07-13,2026-07-14,BANCO GANADERO,10.2400,18,25265
2026-07-13,2026-07-14,BANCO GANADERO,10.3200,1,70000
2026-07-13,2026-07-14,BANCO GANADERO,10.3600,2,13768
2026-07-13,2026-07-14,BANCO GANADERO,10.4000,7,16760
2026-07-13,2026-07-14,BANCO GANADERO,10.4001,3,128
2026-07-13,2026-07-14,BANCO GANADERO,10.4500,1,34311
2026-07-13,2026-07-14,BANCO GANADERO,10.5000,3,8
2026-07-13,2026-07-14,BANCO GANADERO,10.5100,1,2
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.1900,1,1
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.2000,182,291463
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.5000,1,70000
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.5500,1,30000
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.6000,3,19942
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.6400,1,1000000
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.6500,1,607651
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.7100,1,99920
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.7680,1,1500000
2026-07-13,2026-07-14,BANCO MERCANTIL SANTA CRUZ,10.8500,1,900
2026-07-13,2026-07-14,BANCO NACIONAL DE BOLIVIA,9.9900,2,582
2026-07-13,2026-07-14,BANCO NACIONAL DE BOLIVIA,10.1400,1,41
2026-07-13,2026-07-14,BANCO NACIONAL DE BOLIVIA,10.2000,2,1380
2026-07-13,2026-07-14,BANCO NACIONAL DE BOLIVIA,10.3000,105,265942
2026-07-13,2026-07-14,BANCO NACIONAL DE BOLIVIA,10.3900,131,64072
2026-07-13,2026-07-14,BANCO NACIONAL DE BOLIVIA,10.4000,1,110554
2026-07-13,2026-07-14,BANCO PRODEM,10.3000,14,19587
2026-07-13,2026-07-14,BANCO PYME DE LA COMUNIDAD,10.4000,1,252
2026-07-13,2026-07-14,BANCO PYME ECOFUTURO,10.0000,2,99
2026-07-13,2026-07-14,BANCO SOLIDARIO,9.8800,15,5520
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.0000,1,6905
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.2000,1,3655
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.2400,1,19655
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.2500,1,57810
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.3000,1,38343
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.4000,1,116601
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.4300,3,110956
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.5000,2,111983
2026-07-13,2026-07-14,BANCO SOLIDARIO,10.6000,1,1779375
2026-07-13,2026-07-14,BANCO UNION,10.4000,126,254558
2026-07-14,2026-07-15,BANCO BISA,10.4000,27,227318
2026-07-14,2026-07-15,BANCO BISA,10.4600,1,99980
2026-07-14,2026-07-15,BANCO BISA,10.5000,5,2279357
2026-07-14,2026-07-15,BANCO BISA,10.5500,1,85751
2026-07-14,2026-07-15,BANCO BISA,10.5800,2,168864
2026-07-14,2026-07-15,BANCO BISA,10.6000,2,1199960
2026-07-14,2026-07-15,BANCO BISA,10.6100,1,5890000
2026-07-14,2026-07-15,BANCO BISA,10.6200,1,1000000
2026-07-14,2026-07-15,BANCO BISA,10.6500,4,1015639
2026-07-14,2026-07-15,BANCO DE CRÉDITO,10.4000,44,137237
2026-07-14,2026-07-15,BANCO DE CRÉDITO,10.5000,55,400886
2026-07-14,2026-07-15,BANCO DE CRÉDITO,10.6000,3,149238
2026-07-14,2026-07-15,BANCO DE CRÉDITO,10.6300,1,31930
